"Influences","Influenced"
"Helen Frankenthaler","Morris Louis "
"Ferdinand de Saussure","Ernesto Laclau "
"Antonio Gramsci","Ernesto Laclau "
"Jacques Rancière","Ernesto Laclau "
"Noam Chomsky","Morris Halle "
"Thomas Shapter","John Snow (physician) "
"Johnny Carson","Garry Shandling "
"Pierre-Joseph Proudhon","Georges Sorel "
"Henri Bergson","Georges Sorel "
"Juan Donoso Cortés","Georges Sorel "
"F. L. Griggs","Graham Sutherland "
"Max Stirner","John Henry Mackay "
"Augustus Le Plongeon","Frank Collin "
"Idries Shah","Robert E. Ornstein "
"Thomas Paine","Jyotirao Phule "
"Truman Capote","Joseph Wambaugh "
"Murray Rothbard","Samuel Edward Konkin III "
"Jean-Jacques Rousseau","Mustafa Kemal Atatürk "
"Betsy Byars","Eve Bunting "
"Wallace Berman","Richard Prince "
"Zenna Henderson","Orson Scott Card "
"Luís de Camões","J. Slauerhoff "
"Arthur Rimbaud","J. Slauerhoff "
"Jack Smith (film director)","Matthew Barney "
"Wilfrid Sellars","Bas van Fraassen "
"J. L. Austin","Stanley Cavell "
"Nelson Goodman","Stanley Cavell "
"Paul Merton","Dara Ó Briain "
"Lewis Black","Dara Ó Briain "
"Eddie Izzard","Dara Ó Briain "
"Robin Williams","Dat Phan "
"George Douglas Brown","Lewis Grassic Gibbon "
"Francis Parker Yockey","Willis Carto "
"Dominik Smole","Primož Kozak "
"Jože Javoršek","Primož Kozak "
"Thomas Cole","Asher Brown Durand "
"Albert W. Tucker","Harold W. Kuhn "
"Richard Swinburne","Antony Flew "
"Karl Schwarzschild","Martin Schwarzschild "
"Jack London","Christopher McCandless "
"Stéphane Mallarmé","Henri Michaux "
"Comte de Lautréamont","Henri Michaux "
"Thomas Prince","Jeremy Belknap "
"Franz Kafka","Park Chan-wook "
"Judith Merril","Karl Schroeder "
"John Cheever","Matthew Weiner "
"Lorrie Moore","Tao Lin "
"Richard Yates (novelist)","Tao Lin "
"Joy Williams (writer)","Tao Lin "
"Louis Nicolas Vauquelin","Mathieu Orfila "
"Georg Wilhelm Friedrich Hegel","Giovanni Gentile "
"Benedetto Croce","Giovanni Gentile "
"Immanuel Kant","Giovanni Gentile "
"Benjamin Fondane","Nichita Stănescu "
"Edmund Husserl","Max Scheler "
"Wilhelm Dilthey","Max Scheler "
"José Bonifácio the Young","Afonso Pena "
"Vic Reeves","Charlie Higson "
"Augustus De Morgan","Thomas Corwin Mendenhall "
"Alan Moore","Mark Millar "
"Bertram Boltwood","Arthur Holmes "
"Robert Walter Weir","Seth and Mary Eastman "
"Michael Moorcock","Colin Greenland "
"Jean-Jacques Rousseau","Maximilien Robespierre "
"Coby Whitmore","John Romita, Sr. "
"Joseph Raz","Julie Dickson "
"Alasdair MacIntyre","Alister McGrath "
"H. G. Wells","Stan Lee "
"Edward Edson Lee","Stan Lee "
"Robert Byron","William Dalrymple (historian) "
"Bruce Chatwin","William Dalrymple (historian) "
"Eric Newby","William Dalrymple (historian) "
"Cornelius Van Til","Rousas John Rushdoony "
"Ernst von Bibra","Richard Evans Schultes "
"Willem 's Gravesande","Émilie du Châtelet "
"Fernando González (writer)","Gonzalo Arango "
"Panait Cerna","Alexandru Toma "
"Steve Martin","Artie Lange "
"Richard Lewis (comedian)","Artie Lange "
"Almeida Garrett","Camilo Castelo Branco "
"J. D. Salinger","John Green (author) "
"Leopold Staff","Jarosław Iwaszkiewicz "
"Joaquim Maria Machado de Assis","João Guimarães Rosa "
"Ion Heliade Rădulescu","Ion Luca Caragiale "
"Jeanette Winterson","Sarah Waters "
"Ronald Dworkin","Jeremy Waldron "
"H. L. A. Hart","Jeremy Waldron "
"James Reaney","Al Purdy "
"Scott Sigler","J. C. Hutchins "
"John Updike","Ann Beattie "
"Tudor Arghezi","Eugen Barbu "
"Richard Yates (novelist)","Andre Dubus "
"Rabindranath Tagore","Kuvempu "
"Samuel P. Huntington","Fareed Zakaria "
"Dante R. Chialvo","Per Bak "
"William Thomson, 1st Baron Kelvin","Andrew Gray (physicist) "
"Matthew Arnold","Florence Earle Coates "
"Gabriel García Márquez","Steve Erickson "
"Franz Kafka","Ernesto Sabato "
"William James","Ferdinand Canning Scott Schiller "
"Protagoras","Ferdinand Canning Scott Schiller "
"Personal life of Marcus Tullius Cicero","Tacitus "
"Cicero","Tacitus "
"Political career of Marcus Tullius Cicero","Tacitus "
"Writings of Marcus Tullius Cicero","Tacitus "
"Richard McKeon","Ezra Koenig "
"Arthur Schopenhauer","Gilbert Ryle "
"Ernst Mach","Alexander Bogdanov "
"Maurice Blanchot","Sarah Kofman "
"Gregory Bateson","Paul Watzlawick "
"Ludwig Feuerbach","Joseph Dietzgen "
"Otto Weininger","Thomas Bernhard "
"Novalis","Thomas Bernhard "
"Stephen Colbert","Ed Helms "
"Jon Stewart","Ed Helms "
"Neal Stephenson","Daniel Suarez "
"Eugene Wigner","Robert Serber "
"Henry Corbin","Dariush Shayegan "
"Muhammad Husayn Tabatabaei","Dariush Shayegan "
"Søren Kierkegaard","Ludwig Binswanger "
"Martin Buber","Ludwig Binswanger "
"Franco Basaglia","Ludwig Binswanger "
"Arthur Prior","Kit Fine "
"H. Jon Benjamin","Loren Bouchard "
"Martin D. Ginsburg","David Schizer "
"August Strindberg","Reinhard Sorge "
"Augusta Savage","Gwendolyn Knight "
"Nezami Ganjavi","Ahmad Khani "
"Redd Foxx","Nipsey Russell "
"Rudolf Carnap","Nelson Goodman "
"Clarence Irving Lewis","Nelson Goodman "
"Patrick Galvin","William Wall "
"Samuel Beckett","B. S. Johnson "
"Alexander Bickel","Samuel Alito "
"Wendell Berry","William Greider "
"Robert B. Parker","Dennis Lehane "
"Yadin Dudai","Seymour Benzer "
"Khachatur Abovian","Raffi (novelist) "
"Raymond Carver","Per Petterson "
"Charles O'Conor (historian)","John O'Donovan (scholar) "
"Anita Mui","Andy Hui "
"France Prešeren","Ivan Cankar "
"Dragotin Kette","Ivan Cankar "
"Said Nursî","Fethullah Gülen "
"Albert Camus","Mohsin Hamid "
"William S. Burroughs","Dennis Cooper "
"A. N. Krishna Rao","T. R. Subba Rao "
"Herbert Marcuse","Norman O. Brown "
"Kurt Vonnegut","Chris Bachelder "
"Robert E. Howard","Matthew Stover "
"Fritz Leiber","Matthew Stover "
"Lenny Bruce","Rich Vos "
"Kurt Lewin","David A. Kolb "
"Roger Ebert","Harry Knowles "
"Wilfrid Sellars","Paul Churchland "
"Kitaro Nishida","Tetsuro Watsuji "
"Tomás Carrasquilla","Fernando González (writer) "
"Jack Smith (film director)","Pipilotti Rist "
"Nezami Ganjavi","Fuzûlî "
"Clark Ashton Smith","Emil Petaja "
"Robert E. Howard","Emil Petaja "
"Fritz Leiber","Emil Petaja "
"Käthe Kollwitz","Nicolae Tonitza "
"Ştefan Luchian","Nicolae Tonitza "
"Henrik Wergeland","Edvard Hoem "
"Gonçalves de Magalhães, Viscount of Araguaia","Manuel de Araújo Porto-alegre, Baron of Santo Ângelo "
"Ahmad Sirhindi","Mirza Mazhar Jan-e-Janaan "
"John Updike","Ethan Canin "
"Hunter S. Thompson","Matt Taibbi "
"Murray Rothbard","Thomas Woods "
"Ion Luca Caragiale","Mihail Sebastian "
"Mateiu Caragiale","Paul Georgescu "
"Allen Ginsberg","Beau Sia "
"Mihály Babits","Gyula Juhász "
"Patrick Galvin","Gerry Murphy "
"John Updike","Joseph O'Neill (born 1964) "
"Cornelis de Bie","Arnold Houbraken "
"George E. Kimball","Margaret Oakley Dayhoff "
"Paul Merton","Daniel Kitson "
"Htin Aung","Than Tun "
"Marquis de Sade","Camille Paglia "
"Harold Bloom","Camille Paglia "
"Oscar Wilde","Camille Paglia "
"Marshall McLuhan","Camille Paglia "
"Simone de Beauvoir","Camille Paglia "
"Wendell Berry","Scott Sanders (novelist) "
"Kyoshi Takahama","Tatsuko Hoshino "
"Mark Van Doren","Robert Giroux "
"Kitaro Nishida","Hajime Tanabe "
"Joyce Carol Oates","Shannon Bramer "
"Edward Said","Rashid Khalidi "
"Abdullah Sadiq","Nikolay Bogolyubov "
"Jovan Rajić","Sima Milutinović Sarajlija "
"Lenny Bruce","Cardis Cardell Willis "
"Mort Sahl","Cardis Cardell Willis "
"Pauline Kael","David Denby (film critic) "
"Sundar V. Nadkarni","Yashwant Vithoba Chittal "
"Frederick Gottwald","Charles E. Burchfield "
"Roger Ebert","James Berardinelli "
"Ibn-e-Safi","Surender Mohan Pathak "
"James Hadley Chase","Surender Mohan Pathak "
"John Dickson Carr","Surender Mohan Pathak "
"Antonio Gramsci","Giovanni Arrighi "
"Theodor Hartig","Robert Hartig "
"P. F. Strawson","Arda Denkel "
"W Selvamurthy","Padmavathy Bandopadhyay "
"Ba Nyan","Aung Soe "
"Mirza Mazhar Jan-e-Janaan","Shah Ghulam Ali Dehlavi "
"Georgia O'Keeffe","Arthur Dove "
"José Bonifácio the Young","Castro Alves "
"Pedro Luís Pereira de Sousa","Castro Alves "
"Gaetano Mosca","Seymour Martin Lipset "
"Roger Zelazny","Jane Lindskold "
"Mitch Hedberg","Mike Birbiglia "
"Joseph Butler    1","John Warwick Montgomery "
"William S. Burroughs","Paul Di Filippo "
"Steve Martin","Brian Posehn "
"Bobcat Goldthwait","Brian Posehn "
"Faiz Ahmad Faiz","Ibn-e-Insha "
"John Zerzan","Andy Hurley "
"Fernando González (writer)","Estanislao Zuleta "
"Martins Pena","Artur Azevedo "
"Muhammad Iqbal","Israr Ahmed "
"Sultan Bashiruddin Mahmood","Israr Ahmed "
"Amin Ahsan Islahi","Israr Ahmed "
"Shah Waliullah","Israr Ahmed "
"Abul Ala Maududi","Israr Ahmed "
"Qamaruzzaman Azmi","Iftikhar Arif "
"Alessandro Piperno","Howard Jacobson "
"Joseph de Maistre","Juan Donoso Cortés "
"Thomas Aquinas","Juan Donoso Cortés "
"Louis-Ferdinand Céline","Anthony Swofford "
"Muhammad Husayn Tabatabaei","Muhammad al-Tijani "
"Roger Ebert","A. O. Scott "
"Pauline Kael","A. O. Scott "
"Muhammad Iqbal","Abul Ala Maududi "
"Joyce Carol Oates","Chris Bohjalian "
"Iain Baxter&","Ken Lum "
"Nalî","Abdulla Goran "
"Sheikh Reza Talabani","Abdulla Goran "
"France Prešeren","Josip Murn Aleksandrov "
"Dragotin Kette","Josip Murn Aleksandrov "
"Ahmad Khani","Mastoureh Ardalan "
"Maurice Ewing","Jack Oliver (scientist) "
"Joan Salvat-Papasseit","Ovidi Montllor "
"Nalî","Sheikh Reza Talabani "
"Daagh","Jigar Moradabadi "
"David Hume","Kenneth Binmore "
"William Gibson","John MacLachlan Gray "
"James Joseph Sylvester","Christine Ladd-Franklin "
"Alexandre Dumas","Alexandru Hrisoverghi "
"Liviu Rebreanu","Alexandru Hrisoverghi "
"Jerry Seinfeld","Carol Leifer "
"William Gibson","Scott Westerfeld "
"Ray Bradbury","Kim Harrison "
"Juan Donoso Cortés","Juan Vázquez de Mella "
"Ramsey Campbell","Kealan Patrick Burke "
"Alexis de Tocqueville","Emmanuel Todd "
"Emmanuel Le Roy Ladurie","Emmanuel Todd "
"Lucy Maud Montgomery","Rachna Gilmore "
"Keiiti Aki","Thomas H. Jordan "
"Andrew G. White","Jeremy O'Brien "
"Ernest Gellner","Anthony D. Smith "
"Leslie Scalapino","Stephen Ratcliffe "
"David Park (painter)","Manuel Neri "
"Alphonse Mucha","Kevin Wasden "
"Gerald Brom","Kevin Wasden "
"Jovan Rajić","Ilarion Ruvarac "
"France Prešeren","Edvard Kocbek "
"Srečko Kosovel","Edvard Kocbek "
"Josip Murn Aleksandrov","Edvard Kocbek "
"Murray Rothbard","Carlo Lottieri "
"Jack Vance","Terry Dowling "
"Mirza Mazhar Jan-e-Janaan","Qadi Thanaullah Panipati "
"Immanuel Kant","Hans Christian Ørsted "
"Ngwe Gaing","Lun Gywe "
"San Win","Lun Gywe "
"Karl Heim","William G. Pollard "
"Henry Nelson Wieman","Karl E. Peters "
"Jan Mikulicz-Radecki","Ludwik Rydygier "
"Ibn-e-Safi","Safdar Shaheen "
"Jan Matulka","I. Rice Pereira "
"Ilona Lénárd","Kas Oosterhuis "
"Castro Alves","Raimundo Correia "
"Fagundes Varela","Raimundo Correia "
"Antoni Lange","Stanisław Baliński "
"Baruch Spinoza","Arne Næss "
"Necip Fazıl Kısakürek","Salih Mirzabeyoglu "
"Eileen Chang","Yuan Ch'iung-ch'iung "
"Alexandru Macedonski","Duiliu Zamfirescu "
"Noam Chomsky","Ray C. Dougherty "
"Oğuz Atay","Hasan Ali Toptaş "
"Kurt Blome","Erich Traub "
"Richard Shope","Erich Traub "
"María Irene Fornés","Eduardo Machado "
"Wim Kan","Youp van 't Hek "
"Charles Oatley","Constance Tipper "
"Khin Hnin Yu","Khin Khin Htoo "
"Journal Kyaw Ma Ma Lay","Khin Khin Htoo "
"Edmund Husserl","Millan Puelles "
"Franz Brentano","Millan Puelles "
"Chang Yu-sheng","Jasmine (Taiwanese singer) "
"Bolívar Echeverría","Enrique Dussel "
"Attila József","János Pilinszky "
"Gustave Flaubert","Guram Dochanashvili "
"Anton Chekhov","Guram Dochanashvili "
"Grigol Robakidze","Guram Dochanashvili "
"France Prešeren","Dominik Smole "
"J. M. R. Parrondo","Derek Abbott "
"Nicholas J. Phillips","Derek Abbott "
"Ralph Walter Graystone Wyckoff","Robley C. Williams "
"Robert Coover","Steven Millhauser "
"John Stuart Mill","Zechariah Chafee "
"Roscoe Pound","Zechariah Chafee "
"James Planché","W. S. Gilbert "
"Ba Thet","Lu Tin "
"Jon Culshaw","Paul Burling "
"Harry Hill","Paul Burling "
"Ernest Rutherford","Albert Beaumont Wood "
"Frederick Gottwald","Henry Keller "
"Greg Hall (poet)","F. A. Nettelbeck "
"Oscar Wilde","W. H. Pugmire "
"Julia de Burgos","Manuel Ramos Otero "
"Paul Otlet","Robert M. Hayes "
"Ian Stevenson","Jim B. Tucker "
"Mitch Hedberg","Ryan Maglunob "
"Thomas Mann","K. J. Stevens "
"Raymond Carver","K. J. Stevens "
"Alexander Macfarlane","G. W. Pierce "
"Edward Said","Mahmood Mamdani "
"George R. R. Martin","Joe Abercrombie "
"Robin Williams","Jo Koy "
"Clive Barker","John Sunseri "
"Frederick Gottwald","Frank N. Wilcox "
"Hyacinthe Rigaud","Louis René Vialy "
"Bram Stoker","Miroslav Šustek "
"Dane Zajc","Veno Taufer "
"Dominik Smole","Veno Taufer "
"Noam Chomsky","Niall McLaren "
"David Chalmers","Niall McLaren "
"Alexander Luria","Niall McLaren "
"Berit Brogaard","Niall McLaren "
"Lim Cheng Hoe","Ong Kim Seng "
"Edward Bunker","Raegan Butcher "
"John Updike","Ceridwen Dovey "
"Neil Gaiman","Ekaterina Sedia "
"Attila József","László Németh "
"Judd Apatow","Nicholas Stoller "
"Anton Vodnik","Danilo Lokar "
"Masaoka Shiki","Kyoshi Takahama "
"Jeff VanderMeer","Jesse Bullington "
"Mary Gaitskill","Stacey Richter "
"Sultan Bashiruddin Mahmood","Naeem Ahmad Khan "
"Peter Whittle","Karl Gustav Jöreskog "
"Jacob Taubes","Norbert Bolz "
"Abdul Ghaffar Naqshbandi","Allah Bakhsh "
"Fazal Ali Qureshi","Allah Bakhsh "
"Rabindranath Tagore","Vijay Ghate "
"Wahbi al-Hariri","Louay Kayyali "
"Bob Newhart","Tom Rhodes "
"Ch'ien Mu","Yu Ying-shih "
"Thomas Charvériat","Rose Tang "
"Wang Dongma","Rose Tang "
"Zhang Deli","Rose Tang "
"Liu Dao","Rose Tang "
"Aung Soe","Aung Myint "
"Georg Gottlob Richter","Heinrich August Wrisberg "
"Stephenie Meyer","Aprilynne Pike "
"Christopher Pike (author)","Aprilynne Pike "
"V. C. Andrews","Aprilynne Pike "
"Idries Shah","Arthur J. Deikman "
"René Guénon","Marco Pallis "
"Clarence Irving Lewis","William Frankena "
"Ion Creangă","Vlad Ioviţă "
"Sjeng Kerbusch","Wim Crusio "
"Hendrik de Wit","Wim Crusio "
"Alice Walker","Gayl Jones "
"James Rollins","Jeremy Robinson "
"Anita Mui","William So "
"Walther Nernst","J. R. Partington "
"John McCracken","Roni Horn "
"Daagh","Bekhud Badayuni "
"Kevin Moyers","David C. Hayes "
"Akhtar Raza Khan","Kanthapuram A. P. Aboobacker Musalyar "
"Pío Baroja","Julio Caro Baroja "
"Joseph Cornell","Jeff Wassmann "
"Epictetus","Han Ryner "
"Epicurus","Han Ryner "
"Hyacinthe Rigaud","Jean Ranc "
"Lloyd Alexander","Cassandra Clare "
"Holly Black","Cassandra Clare "
"Michael Moorcock","Mike Chinn "
"Ramsey Campbell","Mike Chinn "
"Ba Kyi","Kyaw Hlaing "
"Ba Nyan","Kyaw Hlaing "
"Alfred North Whitehead","Wolfgang Smith "
"Jeong Jun-ha","Noh Hong-cheol "
"Yoo Jae-Seok","Noh Hong-cheol "
"Jeong Hyeong-don","Noh Hong-cheol "
"Jeong Jun-ha","Jeong Hyeong-don "
"Yoo Jae-Seok","Jeong Hyeong-don "
"Park Myeong-su","Jeong Hyeong-don "
"Edwin Thumboo","Alfian Sa'at "
"Ion Creangă","Ion Călugăru "
"Alfred Philippe Roll","Jules Ernest Renoux "
"Richard Hakluyt","John Pory "
"Jan Matulka","Francis Criss "
"David Leavitt","Pier Vittorio Tondelli "
"Henry Nelson Wieman","Loyal Rue "
"Haji Dost Muhammad Qandhari","Muhammad Usman Damani "
"Ba Nyan","Ngwe Gaing "
"Gregory Bateson","Bradford Keeney "
"Zhu Xi","Ch'ien Mu "
"Eugene Wigner","Igal Talmi "
"France Prešeren","Josipina Turnograjska "
"Edward Everett Dale","Angie Debo "
"Thomas Charvériat","Wang Dongma "
"Rose Tang","Wang Dongma "
"Zhang Deli","Wang Dongma "
"Liu Dao","Wang Dongma "
"Lesya Ukrainka","Olha Kobylianska "
"Joaquín Torres García","Gonzalo Fonseca "
"Steven Erikson","David Keck "
"Kees Bol","Frank Dekkers "
"William James","Ola Raknes "
"Ba Nyan","Aung Khin "
"Murray Rothbard","Stefan Molyneux "
"Ayn Rand","Stefan Molyneux "
"Htin Aung","Kyaw Thet "
"Joseph Henry","Charles Grafton Page "
"William Sturgeon","Charles Grafton Page "
"Henri Rousseau","Jean Hugo "
"Emilio Salgari","Folco Quilici "
"Dane Zajc","Svetlana Makarovič "
"Veno Taufer","Svetlana Makarovič "
"Gregor Strniša","Svetlana Makarovič "
"Wang Dongma","Zhang Deli "
"Liu Dao","Zhang Deli "
"Federico Cantú Garza","Julio Castellanos "
"Mitch Hedberg","Dale Amler "
"Mircea Nedelciu","Dan Lungu "
"Mihail Sadoveanu","Dan Lungu "
"Namdeo Dhasal","Baburao Bagul "
"Alexandre Herculano","António Augusto Soares de Passos "
"Almeida Garrett","António Augusto Soares de Passos "
"Alexander Christakis","Yiannis Laouris "
"Uwe Windhorst","Yiannis Laouris "
"Kurt Vonnegut","Mitch Berman "
"Alain Badiou","Nina Power "
"Haji Dost Muhammad Qandhari","Jan-Fishan Khan "
"Joel Chandler Harris","Frank Lebby Stanton "
"Robert Burns","Frank Lebby Stanton "
"Sasaki Nobutsuna","Kinoshita Rigen "
"Motojirō Kajii","Yoshiharu Tsuge "
"H. P. Lovecraft","Graham Harman "
"Xavier Zubiri","Graham Harman "
"Judith Butler","Michael Warner "
"Eve Kosofsky Sedgwick","Michael Warner "
"France Balantič","Gregor Strniša "
"Dane Zajc","Gregor Strniša "
"Veno Taufer","Gregor Strniša "
"Abul Ala Maududi","Jalaluddin Umri "
"Paul Otlet","Suzanne Briet "
"Cleon Skousen","Russell Pearce "
"Constant Tonegaru","Iordan Chimet "
"Amjad Hyderabadi","Rahat Indori "
"Jonathan Rosenbaum","Ignatiy Vishnevetsky "
"Rowan Atkinson","Adrian Edmondson "
"Kin Maung","Paw Oo Thet "
"Ba Thet","Paw Oo Thet "
"Saul Alinsky","Patrick Crowley "
"Wilfrid Sellars","Ray Brassier "
"Alain Badiou","Ray Brassier "
"François Laruelle","Ray Brassier "
"Nick Land","Ray Brassier "
"Muhammad Usman Damani","Muhammad Sirajuddin Naqshbandi "
"Muhammad Usman Damani","Fazal Ali Qureshi "
"Muhammad Sirajuddin Naqshbandi","Fazal Ali Qureshi "
"Sayyad Laal Shah Hamdani","Fazal Ali Qureshi "
"Doug Stanhope","Andy Andrist "
"Erico Verissimo","Letícia Wierzchowski "
"David Park (painter)","Paul Wonner "
"George Uhlenbeck","Walter S. Huxford "
"George Catlin","Charles Deas "
"Gianni Vattimo","Mario Kopić "
"August Strindberg","Karl Schönherr "
"Solamalay Namasivayam","Poh Siew Wah "
"Veno Taufer","Niko Grafenauer "
"Mitch Hedberg","Fahad Albutairi "
"Steve Byrne","Fahad Albutairi "
"David Levine","Kerry Waghorn "
"Hamid Raza Khan","Akhtar Raza Khan "
"Edwin Thumboo","Felix Cheong "
"Jing Hao","Guan Tong (painter) "
"Ayn Rand","Liu Junning "
"Jake and Dinos Chapman","Polly Morgan "
"Frank C. Matthews","Vado "
"Richard Brautigan","William Michaelian "
"Rose Maynard Barton","Mildred Anne Butler "
"Lon L. Fuller","Ian Roderick Macneil "
"Shaun Micallef","Sammy J "
"Adam Hills","Sammy J "
"Austin Tappan Wright","Mark Saxton "
"Gustav Bläser","Rudolf Siemering "
"France Prešeren","Simon Gregorčič "
"A. T. Hill","Waldo Rudolph Wedel "
"France Prešeren","Dragotin Kette "
"R. S. Mugali","Gangadhar V. Chittal "
"Giuseppe Ungaretti","Alfonso Gatto "
"Alfred Wegener","Johannes Letzmann "
"Scipio Slataper","Marjan Rožanc "
"France Bevk","Marjan Rožanc "
"Vitomil Zupan","Marjan Rožanc "
"Dominik Smole","Marjan Rožanc "
"Ngwe Gaing","San Win "
"Jože Javoršek","Dušan Jovanović "
"Rudi Šeligo","Dušan Jovanović "
"Hugh Latimer Dryden","Paul C. Donnelly "
"Thomas Charvériat","Liu Dao "
"Rose Tang","Liu Dao "
"Wang Dongma","Liu Dao "
"Zhang Deli","Liu Dao "
"S. R. Ekkundi","R. S. Mugali "
"Gangadhar V. Chittal","R. S. Mugali "
"Antonio Gramsci","Edward Said "
"Noam Chomsky","Edward Said "
"Frantz Fanon","Edward Said "
"Geo Bogza","Max Blecher "
"H. Charles McBarron, Jr.","Martin Handford "
"Nipsey Russell","Nipsey Hussle "
"Donald Barthelme","Eric Miles Williamson "
"Thomas Wijck","Jan Wyck "
"Henry Nelson Wieman","Jerome A. Stone "
"Dane Zajc","Rudi Šeligo "
"Dominik Smole","Rudi Šeligo "
"Veno Taufer","Rudi Šeligo "
"Gregor Strniša","Rudi Šeligo "
"Muhammad Tahir","Allama Muhammad Idrees Dahiri "
"Gottlob Frege","Ian Rumfitt "
"Eugene Savage","Gilbert Brown Wilson "
"Marshall McLuhan","Douglas Rushkoff "
"Ion Creangă","Nicolae Constantin Batzaria "
"Lloyd Branson","Catherine Wiley "
"John Zerzan","Kevin Tucker "
"Mildred Valley Thornton","Unity Bainbridge "
"Albert W. Tucker","R. Tyrrell Rockafellar "
"Werner Fenchel","R. Tyrrell Rockafellar "
"Eva Henrietta Hamilton","Rose Maynard Barton "
"Antonio Isopi","Ernst Mayer (sculptor) "
"William Goldman","Joseph Finder "
"Anwar Ali (scientist)","Rafi Muhammad Chaudhry "
"Samar Mubarak Mand","Rafi Muhammad Chaudhry "
"Wouter Crabeth II","Aert van Waes "
"Mark Bevir","R. A. W. Rhodes "
"Alexandru Macedonski","N. D. Cocea "
